,2. Datum nesreče,3. Ura nesreče,4. Nadzornik prisoten,5. Zdravnik prisoten,6. Reševalec prisoten,7. Udeleženec A – LETNICA ROJSTVA,8. Udeleženec A – država,9. Udeleženec A – zvrst smučanja,10. Udeleženec A – ravnanje pred nesrečo,11. Udeleženec B – LETO rojstva,12. Udeleženec B – država,13. Udeleženec B – zvrst smučanja,14. Skica nesreče,15. Fotografija kraja nesreče,16. Posnetek kraja nesreče,17. Vreme,18. Vidljivost,19. Temperatura,20. Vrsta snega,21. Veter,22. Telesna poškodba
1425,26.2.2015,15:30,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,TRUE,TRUE,2,1,-2,7,1,Lažja
1426,27.2.2015,10:00,TRUE,TRUE,TRUE,1951,Slovenija,Alpsko,25,,,,TRUE,TRUE,,1,2,-1,7,1,Lažja
1427,27.2.2015,10:30,TRUE,TRUE,,1974,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,3,3,2,Lažja
1428,27.2.2015,11:30,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,3,3,2,Lažja
1429,27.2.2015,12:30,TRUE,TRUE,TRUE,2008,Slovenija,Alpsko,25,1973,Slovenija,Alpsko,TRUE,TRUE,,1,2,2,7,1,Lažja
1430,27.2.2015,15:30,TRUE,TRUE,,2007,Slovenija,Alpsko,1,,,,TRUE,,,1,1,5,3,2,Lažja
1431,13.2.2015,12:00,TRUE,,TRUE,1991,Srbija,Alpsko,1,,,,TRUE,,,1,1,4,3,1,Lažja
1432,12.2.2015,11:00,TRUE,,TRUE,1967,Slovenija,Alpsko,10,2002,Slovenija,Alpsko,TRUE,TRUE,,1,3,-3,3,1,Lažja
1433,10.2.2015,12:30,TRUE,,TRUE,2006,Madžarska,Alpsko,1,,,,TRUE,TRUE,,1,2,2,11,1,Lažja
1434,4.2.2015,12:30,TRUE,,TRUE,1969,Avstrija,Alpsko,2,,,,TRUE,TRUE,,5,1,-4,7,1,Lažja
1435,4.2.2015,12:30,TRUE,,TRUE,2000,Slovenija,Alpsko,15,,,,,,,5,1,-4,7,1,Lažja
1436,4.2.2015,12:30,TRUE,,TRUE,2000,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,1,-4,11,1,Lažja
1437,1.2.2015,14:30,TRUE,TRUE,TRUE,1983,Slovenija,Alpsko,2,,,,,,,5,1,-6,11,1,Lažja
1438,25.2.2015,,TRUE,TRUE,TRUE,1971,Slovenija,Alpsko,,,,,TRUE,TRUE,,3,1,-3,9,2,Lažja
1439,21.2.2015,15:30,TRUE,,TRUE,1987,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,2,7,1,Lažja
1440,28.2.2015,10:30,TRUE,TRUE,TRUE,1952,Slovenija,Alpsko,1,,,,TRUE,TRUE,TRUE,1,1,0,7,1,Lažja
1441,28.2.2015,10:30,TRUE,TRUE,,2004,Slovenija,Deskanje,2,,,,TRUE,TRUE,,5,1,-1,7,1,Lažja
1442,28.2.2015,12:00,TRUE,,,2009,Slovenija,Alpsko,2,,,,TRUE,,,5,1,0,7,1,Lažja
1443,28.2.2015,13:30,TRUE,TRUE,TRUE,1993,Slovenija,Alpsko,1,,,,TRUE,,,2,1,0,7,1,Lažja
1444,28.2.2015,14:00,TRUE,TRUE,,1993,Slovenija,Deskanje,2,,,,TRUE,,,5,1,0,7,1,Lažja
1445,28.2.2015,15:30,TRUE,TRUE,,2001,Slovenija,Deskanje,1,,,,TRUE,,,5,1,-1,7,1,Lažja
1446,1.2.2015,14:30,TRUE,,TRUE,1981,Hrvaška,Alpsko,,,,,,,,3,1,-2,7,1,Lažja
1447,27.2.2015,11:30,TRUE,,TRUE,2010,Slovenija,Alpsko,1,,,,,,,1,1,7,3,1,Lažja
1448,26.2.2015,19:30,TRUE,,TRUE,1987,Slovenija,Alpsko,8,1995,Slovenija,Alpsko,,,,2,2,0,7,,Lažja
1449,26.2.2015,09:30,TRUE,,TRUE,1959,Madžarska,Alpsko,,,,,TRUE,TRUE,,1,1,3,4,1,Lažja
1450,20.2.2015,12:30,TRUE,,TRUE,2004,Slovenija,Deskanje,1,,,,,,,1,1,4,3,1,Lažja
1451,28.2.2015,,TRUE,TRUE,TRUE,2004,Slovenija,Alpsko,4,,,,TRUE,TRUE,,2,1,,4,1,Lažja
1452,27.2.2015,15:00,TRUE,TRUE,TRUE,1964,Slovenija,Alpsko,1,,,,TRUE,,,1,2,-1,7,1,Lažja
1453,27.2.2015,14:30,TRUE,TRUE,TRUE,1966,Slovenija,Alpsko,,,,,TRUE,TRUE,,2,2,-1,9,1,Lažja
1454,27.2.2015,14:00,TRUE,TRUE,TRUE,1940,Slovenija,Alpsko,2,,,,TRUE,,,1,1,-1,7,1,Lažja
1455,27.2.2015,11:00,TRUE,TRUE,TRUE,1998,Slovenija,Deskanje,1,,,,TRUE,,,2,1,-2,7,1,Lažja
1456,28.2.2015,10:30,TRUE,TRUE,TRUE,1953,Slovenija,Alpsko,25,,,,TRUE,TRUE,,2,2,-2,7,1,Lažja
1457,24.2.2015,10:30,TRUE,,TRUE,,Zda,Alpsko,2,,,,TRUE,,,4,3,-2,7,1,Lažja
1458,23.2.2015,10:30,TRUE,TRUE,TRUE,1993,Slovenija,Alpsko,1,,,,TRUE,FALSE,,,1,1,7,1,Lažja
1459,21.2.2015,10:00,TRUE,TRUE,TRUE,1976,Slovenija,Alpsko,15,,,,TRUE,TRUE,,5,6,-3,7,1,Lažja
1460,21.2.2015,10:00,TRUE,,TRUE,2000,Slovenija,Alpsko,,1968,Hrvaška,Alpsko,TRUE,,,5,1,-3,2,2,Lažja
1461,20.2.2015,15:00,TRUE,,FALSE,1994,Madžarska,Deskanje,,,,,TRUE,,,,,,,,Lažja
1462,20.2.2015,13:30,TRUE,TRUE,TRUE,1997,Hrvaška,Deskanje,2,,,,,,,1,1,6,7,1,Lažja
1463,18.2.2015,10:00,TRUE,TRUE,TRUE,1972,Slovenija,Alpsko,1,,,,TRUE,,,1,1,2,7,1,Lažja
1464,17.2.2015,12:30,TRUE,TRUE,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,,,2,1,3,3,1,Lažja
1465,16.2.2015,15:00,TRUE,,TRUE,2006,Slovenija,Alpsko,1,,,,TRUE,,,1,1,5,12,1,Lažja
1466,15.2.2015,10:00,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,1,,,,,,,1,1,,7,1,Lažja
1467,31.1.2015,18:00,,,TRUE,2005,Slovenija,Alpsko,1,,,,TRUE,,,,,,,,
1468,8.3.2015,05:30,TRUE,,,1960,Slovenija,Alpsko,1,,,,TRUE,,,1,1,2,11,1,Lažja
1469,8.3.2015,11:30,TRUE,,TRUE,1958,Slovenija,Alpsko,1,,,,,,,1,2,4,3,1,Lažja
1470,12.2.2015,16:00,,,TRUE,2010,Slovenija,Alpsko,1,,,,TRUE,,,2,2,5,7,1,Lažja
1471,7.2.2015,12:30,TRUE,,TRUE,1993,Slovenija,Alpsko,1,,,,TRUE,,,1,1,-4,11,1,Lažja
1472,7.2.2015,15:00,TRUE,,TRUE,1990,Slovenija,Alpsko,2,,,,TRUE,,,1,1,-2,7,1,Lažja
1473,8.2.2015,10:30,TRUE,TRUE,TRUE,2000,Slovenija,Deskanje,1,,,,TRUE,TRUE,TRUE,1,1,2,3,1,Lažja
1474,8.2.2015,13:30,TRUE,,TRUE,1960,Slovenija,Alpsko,2,,,,TRUE,,,4,1,-1,7,2,Lažja
1475,9.2.2015,10:00,TRUE,,TRUE,2002,Slovenija,Deskanje,1,,,,TRUE,TRUE,TRUE,1,2,-5,7,1,Lažja
1476,9.2.2015,11:30,TRUE,TRUE,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,,,1,2,-3,7,1,Lažja
1477,10.2.2015,11:00,TRUE,,TRUE,1972,Slovenija,Alpsko,10,,,,TRUE,TRUE,,2,2,3,11,1,Lažja
1478,10.2.2015,12:30,TRUE,TRUE,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,6,12,1,Lažja
1479,10.2.2015,13:30,TRUE,,TRUE,1949,Slovenija,Alpsko,1,,,,TRUE,,,2,2,6,12,1,Lažja
1480,10.2.2015,14:00,TRUE,,TRUE,2004,Slovenija,Alpsko,2,,Slovenija,Alpsko,TRUE,,,2,2,6,12,,Lažja
1481,10.2.2015,15:30,TRUE,,TRUE,1967,Slovenija,Alpsko,1,,,,,,,2,1,4,7,1,Lažja
1482,11.2.2015,11:30,TRUE,,TRUE,2003,Slovenija,Alpsko,8,2003,Slovenija,Alpsko,,,,1,2,5,3,1,Lažja
1483,12.2.2015,13:30,TRUE,,TRUE,2001,Slovenija,Deskanje,1,,,,TRUE,TRUE,,5,3,-4,7,1,Lažja
1484,12.2.2015,14:30,TRUE,,TRUE,2005,Slovenija,Alpsko,1,,,,TRUE,,,5,3,-3,7,1,Lažja
1485,13.2.2015,11:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,2002,Slovenija,Alpsko,TRUE,TRUE,,2,6,-2,7,1,Lažja
1486,14.2.2015,11:00,TRUE,,TRUE,1991,Slovenija,Deskanje,1,,,,TRUE,,,5,1,0,7,1,Lažja
1487,15.2.2015,10:00,TRUE,,TRUE,1972,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,1,4,1,Lažja
1488,15.2.2015,11:00,TRUE,,TRUE,2000,Slovenija,Deskanje,12,,,,TRUE,,,5,1,0,3,1,Lažja
1489,16.2.2015,10:30,TRUE,,TRUE,2008,Slovenija,Alpsko,2,2000,SRBIJA,Alpsko,TRUE,TRUE,,1,2,1,3,1,Lažja
1490,20.2.2015,13:00,TRUE,TRUE,TRUE,2002,Združeno Kraljestvo,Alpsko,2,,,,TRUE,,,1,1,6,7,1,Lažja
1491,19.2.2015,11:30,TRUE,TRUE,TRUE,2002,Slovenija,,12,,,,TRUE,TRUE,,1,2,-1,7,1,Lažja
1492,19.2.2015,10:00,TRUE,TRUE,TRUE,1999,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,7,1,Lažja
1493,18.2.2015,12:00,TRUE,TRUE,TRUE,1968,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,1,1,-1,7,1,Lažja
1494,18.2.2015,12:00,TRUE,TRUE,TRUE,1989,Slovenija,Deskanje,15,,,,TRUE,,,1,1,-1,7,1,Lažja
1495,18.2.2015,11:30,TRUE,TRUE,TRUE,1949,Slovenija,Alpsko,15,,,,TRUE,,,1,1,-2,7,1,Lažja
1496,18.2.2015,,TRUE,TRUE,TRUE,1981,Slovenija,Alpsko,15,1982,Slovenija,Alpsko,TRUE,,,1,2,-2,7,1,Lažja
1497,18.2.2015,10:30,TRUE,TRUE,TRUE,1992,Slovenija,Alpsko,,1991,Slovenija,Alpsko,,,,1,1,-2,7,1,Lažja
1498,18.2.2015,09:30,TRUE,TRUE,TRUE,1996,Slovenija,Alpsko,,1945,Slovenija,Alpsko,TRUE,TRUE,,1,1,-2,7,1,Lažja
1499,17.2.2015,10:30,TRUE,TRUE,TRUE,1953,Slovenija,Alpsko,8,,,,TRUE,TRUE,TRUE,1,2,-4,4,2,Lažja
1500,17.2.2015,09:00,TRUE,TRUE,TRUE,1999,Slovenija,Deskanje,,,,,TRUE,,,1,2,-4,4,2,Lažja
1501,16.2.2015,13:00,TRUE,TRUE,TRUE,1965,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,7,1,Lažja
1502,16.2.2015,15:00,TRUE,,TRUE,1999,Slovenija,Deskanje,12,,,,TRUE,,,1,2,2,3,1,Lažja
1503,17.2.2015,10:30,TRUE,,,1977,Slovenija,Alpsko,10,,,,TRUE,TRUE,,2,2,-1,7,1,Lažja
1504,17.2.2015,12:00,TRUE,,TRUE,2000,Slovenija,Alpsko,10,,,,TRUE,,,1,2,0,7,1,Lažja
1505,18.2.2015,11:00,TRUE,,TRUE,1980,Slovenija,Alpsko,1,,,,,,,1,2,-2,7,1,Lažja
1506,18.2.2015,14:30,TRUE,,TRUE,2000,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,2,7,1,Lažja
1507,18.2.2015,15:00,TRUE,,TRUE,1999,Slovenija,Deskanje,1,,,,TRUE,,,1,2,1,7,1,Lažja
1508,18.2.2015,15:00,TRUE,,TRUE,1985,Slovenija,Deskanje,1,,,,TRUE,,,1,2,1,7,1,Lažja
1509,19.2.2015,11:30,TRUE,TRUE,TRUE,1999,Slovenija,Deskanje,2,,,,TRUE,,,,1,2,4,1,Lažja
1510,19.2.2015,14:00,TRUE,TRUE,TRUE,2000,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,5,3,1,Lažja
1511,20.2.2015,,TRUE,,TRUE,2000,Slovenija,Alpsko,1,,,,,,,1,2,0,7,1,Lažja
1512,20.2.2015,12:30,TRUE,,TRUE,2006,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
1513,21.2.2015,10:00,TRUE,,TRUE,2004,Slovenija,Alpsko,15,,,,TRUE,,,5,1,-3,7,2,Lažja
1514,21.2.2015,11:00,TRUE,,TRUE,1948,Avstrija,Alpsko,1,,,,TRUE,TRUE,,5,1,-1,3,1,Lažja
1515,21.2.2015,13:00,TRUE,,TRUE,1980,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,2,-1,7,1,Lažja
1516,23.2.2015,12:00,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,,,1,3,2,7,1,Lažja
1517,24.2.2015,15:00,TRUE,,TRUE,2009,Slovenija,Alpsko,1,,,,TRUE,,,5,1,3,7,1,Lažja
1518,25.2.2015,10:30,TRUE,,TRUE,1999,Slovenija,Deskanje,1,,,,TRUE,,,5,2,-1,7,2,Lažja
1519,25.2.2015,11:00,TRUE,,TRUE,2000,Slovenija,Deskanje,1,,,,,,,5,2,-1,7,2,Lažja
1520,25.2.2015,13:00,TRUE,,TRUE,1967,Slovenija,Alpsko,1,,,,,,,1,2,-1,7,2,Lažja
1521,25.2.2015,,TRUE,,TRUE,2007,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,2,1,2,1,Lažja
1522,16.2.2015,11:30,TRUE,TRUE,TRUE,1946,Slovenija,Alpsko,25,1977,ZDA,Alpsko,TRUE,TRUE,,1,2,,7,1,
1523,13.2.2015,11:30,TRUE,TRUE,TRUE,1978,Slovenija,Alpsko,9,1962,Slovenija,,TRUE,TRUE,TRUE,1,2,0,7,1,Lažja
1524,11.2.2015,11:30,TRUE,TRUE,TRUE,1988,Slovenija,,1,,,,FALSE,TRUE,,1,2,3,7,1,Lažja
1525,11.2.2015,11:30,TRUE,,TRUE,1971,Slovenija,Alpsko,15,,,,TRUE,TRUE,,1,1,1,7,1,Lažja
1526,11.2.2015,10:30,TRUE,,TRUE,1996,Združeno Kraljestvo,Alpsko,2,,,,,,,1,2,-1,7,1,Lažja
1527,10.2.2015,12:00,TRUE,,TRUE,1990,Slovenija,Alpsko,15,,,,TRUE,TRUE,,2,1,12,7,2,Lažja
1528,10.2.2015,10:30,TRUE,,TRUE,2000,Slovenija,Alpsko,2,,,,TRUE,,,2,1,-3,7,2,Lažja
1529,8.2.2015,13:00,TRUE,TRUE,TRUE,1997,Slovenija,Deskanje,12,,,,,,,2,2,-5,7,3,Lažja
1530,24.2.2015,13:00,TRUE,,TRUE,2003,Slovenija,Deskanje,1,,,,,,,2,2,-2,7,3,Lažja
1531,7.2.2015,14:00,TRUE,TRUE,TRUE,1960,češka,Alpsko,5,1995,Slovenija,Alpsko,TRUE,TRUE,,1,2,-4,7,1,Lažja
1532,3.2.2015,12:30,TRUE,,TRUE,2001,Slovenija,Alpsko,2,,,,TRUE,TRUE,,4,1,-7,7,1,Lažja
1533,26.2.2015,12:30,TRUE,,TRUE,2002,Slovenija,Deskanje,1,,,,,,,1,2,6,7,2,Lažja
1534,27.2.2015,09:00,TRUE,,TRUE,1965,Slovenija,Alpsko,8,1969,Slovenija,Alpsko,TRUE,TRUE,,3,2,,7,1,Lažja
1535,27.2.2015,11:30,TRUE,,,1999,Slovenija,Deskanje,1,,,,TRUE,,,2,2,2,7,1,Lažja
1536,27.2.2015,12:00,TRUE,,,1999,Slovenija,Deskanje,1,,,,TRUE,,,2,2,2,7,1,Lažja
1537,27.2.2015,13:00,TRUE,,TRUE,2004,Slovenija,,1,,,,TRUE,,,1,2,2,7,1,Lažja
1538,27.2.2015,15:00,TRUE,,TRUE,1985,Slovenija,Deskanje,12,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
1539,28.2.2015,10:30,TRUE,,TRUE,2008,Slovenija,Alpsko,1,,,,TRUE,,,,2,4,2,1,Lažja
1540,28.2.2015,11:30,TRUE,,TRUE,1963,Slovenija,Alpsko,1,,,,TRUE,,,2,2,2,3,1,Lažja
1541,28.2.2015,12:00,TRUE,,TRUE,1994,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
1542,1.2.2015,12:00,TRUE,,TRUE,1980,Slovenija,Alpsko,1,,,,,,,4,1,,4,2,Lažja
1543,1.2.2015,11:00,TRUE,,TRUE,2008,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,-3,7,1,Lažja
1544,2.1.2015,11:30,TRUE,,,1960,Anglija,Alpsko,1,,,,TRUE,TRUE,,5,1,-3,7,1,Lažja
1545,1.2.2015,15:00,TRUE,,TRUE,1971,Poljska,Alpsko,25,,,,TRUE,TRUE,,5,1,-2,7,1,Lažja
1546,4.2.2015,09:30,TRUE,,TRUE,2010,Slovenija,Alpsko,1,,,,,,,3,1,-5,3,2,Lažja
1547,4.2.2015,13:00,TRUE,,TRUE,1939,Slovenija,Alpsko,1,,,,TRUE,TRUE,,3,1,0,3,1,Lažja
1548,5.2.2015,11:30,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,,,5,,,6,1,Lažja
1549,5.2.2015,13:00,TRUE,,TRUE,2004,Avstrija,Alpsko,1,,,,TRUE,TRUE,,5,1,-2,11,1,Lažja
1550,7.2.2015,14:00,TRUE,,TRUE,1980,Slovenija,Alpsko,7,2003,Slovenija,Deskanje,TRUE,TRUE,,1,1,2,8,1,Lažja
1551,7.2.2015,10:00,TRUE,,TRUE,1977,Slovenija,Alpsko,1,,,,,,,1,1,1,4,1,Lažja
1552,8.2.2015,11:30,TRUE,,TRUE,1972,Hrvaška,Alpsko,1,,,,TRUE,,,1,1,1,8,1,Lažja
1553,8.2.2015,12:00,TRUE,,TRUE,1978,Slovenija,Alpsko,2,,,,,,,2,2,-2,7,1,Lažja
1554,9.2.2015,13:00,TRUE,,TRUE,2007,Slovenija,Alpsko,3,,,,,,,2,2,2,3,2,Lažja
1555,9.2.2015,14:00,TRUE,,TRUE,2009,Italija,,2,,,,,,,5,2,,4,1,Lažja
1556,10.2.2015,12:30,TRUE,,TRUE,2000,Slovenija,Deskanje,1,,,,,,,5,,5,,1,Lažja
1557,10.2.2015,13:00,TRUE,,TRUE,1954,Moldavija,Alpsko,1,,,,,TRUE,,1,2,8,3,1,Lažja
1558,10.2.2015,15:00,TRUE,,TRUE,1951,Anglija,Alpsko,1,,,,TRUE,,,1,1,2,3,1,Lažja
1559,11.2.2015,09:30,TRUE,,TRUE,1964,Anglija,Alpsko,1,,,,,,,1,1,0,1,1,Lažja
1560,11.2.2015,12:00,TRUE,,TRUE,1998,Irska,Alpsko,1,,,,,,,1,1,3,3,1,Lažja
1561,12.2.2015,13:00,TRUE,,TRUE,1948,Slovenija,Deskanje,25,,,,,,,5,2,1,3,,Lažja
1562,13.2.2015,03:00,TRUE,,TRUE,2002,Slovenija,Deskanje,1,,,,,,,2,1,2,11,1,Lažja
1563,14.2.2015,13:00,TRUE,,TRUE,1995,Slovenija,Alpsko,1,,,,,,,3,1,0,3,2,Lažja
1564,14.2.2015,11:00,TRUE,,TRUE,1977,Slovenija,Alpsko,1,,,,,,,2,1,0,3,,Lažja
1565,15.2.2015,12:30,TRUE,,TRUE,1999,Slovenija,Deskanje,1,,,,TRUE,,,4,1,2,7,,Lažja
1566,15.2.2015,11:30,TRUE,,TRUE,2005,Slovenija,Alpsko,1,,,,,,,4,1,2,7,2,Lažja
1567,15.2.2015,13:30,TRUE,,TRUE,2004,Srbija,Alpsko,1,,,,,,,2,1,2,12,1,Lažja
1568,16.2.2015,09:00,TRUE,,TRUE,2005,Združeno Kraljestvo,Deskanje,1,,,,,,,2,2,-3,3,1,Lažja
1569,16.2.2015,11:00,TRUE,,TRUE,1983,Nemčija,Deskanje,1,,,,,,,1,1,2,2,1,Lažja
1570,16.2.2015,11:00,TRUE,,TRUE,2001,Italija,Deskanje,1,,,,,,,1,1,3,2,1,Lažja
1571,16.2.2015,11:30,TRUE,,TRUE,2004,Anglija,Alpsko,1,,,,,,,1,1,,2,1,Lažja
1572,16.2.2015,12:00,TRUE,TRUE,TRUE,1978,Slovenija,Alpsko,25,,,,TRUE,,,1,1,1,7,1,Lažja
1573,16.2.2015,16:00,TRUE,,TRUE,1976,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,3,2,1,Lažja
1574,17.2.2015,10:00,TRUE,,TRUE,2001,Slovenija,Deskanje,1,,,,,,,2,2,1,3,1,Lažja
1575,17.2.2015,11:30,TRUE,,TRUE,1960,Anglija,Alpsko,1,,,,TRUE,TRUE,,2,1,2,9,1,Lažja
1576,17.2.2015,13:30,TRUE,,TRUE,1987,Združeno Kraljestvo,Deskanje,,,,,,,,1,2,,,,Lažja
1577,17.2.2015,13:30,TRUE,,TRUE,2000,Belgija,Deskanje,1,,,,,,,1,1,2,2,1,Lažja
1578,18.2.2015,13:00,TRUE,,TRUE,2008,Slovenija,Alpsko,3,,,,,,,1,2,7,3,1,Lažja
1579,18.2.2015,05:00,TRUE,,TRUE,1999,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,1,6,2,1,Lažja
1580,19.2.2015,09:00,TRUE,,TRUE,1974,Madžarska,Alpsko,,,,,TRUE,TRUE,,,,-7,,,
1581,19.2.2015,12:30,TRUE,TRUE,TRUE,1965,Madžarska,Alpsko,1,,,,TRUE,TRUE,,1,1,6,,,Lažja
1582,19.2.2015,13:00,TRUE,,TRUE,1933,Slovenija,Alpsko,25,,,,,,,1,1,2,7,2,Lažja
1583,29.12.2014,14:30,TRUE,TRUE,TRUE,,Slovenija,Deskanje,2,,,,TRUE,,,1,1,-7,7,2,Lažja
1584,19.12.2013,11:00,TRUE,,TRUE,1941,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
1585,25.2.2014,13:00,TRUE,,,2001,Slovenija,Deskanje,,,,,TRUE,TRUE,,1,2,2,,1,Lažja
1586,19.2.2015,13:00,TRUE,,TRUE,1954,Slovenija,Alpsko,25,1997,ŠVEDSKA,Deskanje,TRUE,TRUE,,1,1,2,,1,Lažja
1587,20.2.2015,13:00,TRUE,,TRUE,2005,Slovenija,Alpsko,25,,,,,,,1,1,7,12,1,Lažja
1588,21.2.2015,11:00,TRUE,,TRUE,1992,Slovenija,Alpsko,,,,,,,,1,2,6,,1,Lažja
1589,20.2.2015,14:30,TRUE,,TRUE,1979,Slovenija,Alpsko,1,,,,,,,5,2,2,,1,Lažja
1590,22.2.2015,09:30,TRUE,,TRUE,2004,Združeno Kraljestvo,Deskanje,1,,,,,,,5,2,1,2,1,Lažja
1591,23.2.2015,10:00,TRUE,,TRUE,1960,Slovenija,Alpsko,1,,,,TRUE,,,2,1,2,2,1,Lažja
1592,23.2.2015,13:00,TRUE,,TRUE,1976,Slovenija,Alpsko,1,,,,TRUE,,,2,1,3,7,1,Lažja
1593,26.2.2015,11:00,TRUE,,TRUE,1994,Nemčija,Deskanje,1,,,,TRUE,,,2,2,4,3,1,Lažja
1594,26.2.2015,13:30,TRUE,,TRUE,1980,Anglija,Alpsko,2,,,,TRUE,TRUE,,3,1,5,12,1,Lažja
1595,27.2.2015,09:00,TRUE,,TRUE,1994,Združeno Kraljestvo,Deskanje,1,,,,,,,1,1,2,2,1,Lažja
1596,28.2.2015,11:30,TRUE,,TRUE,2003,Slovenija,Deskanje,1,,,,,,,3,1,3,12,1,Lažja
1597,28.2.2015,13:00,TRUE,,TRUE,2008,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,1,4,12,1,Lažja
1598,2.1.2015,12:30,TRUE,,TRUE,1989,Italija,Alpsko,1,,,,TRUE,TRUE,,2,2,-1,4,1,Lažja
1599,7.1.2015,12:00,TRUE,,TRUE,1971,Slovenija,Alpsko,8,1997,Slovenija,Alpsko,TRUE,TRUE,,3,2,-2,3,1,Lažja
1600,6.1.2015,11:30,TRUE,,TRUE,1973,Slovenija,Alpsko,1,1976,Slovenija,Alpsko,TRUE,TRUE,,1,1,-1,4,1,Lažja
1601,7.1.2015,11:30,TRUE,,TRUE,1959,Hrvaška,Alpsko,1,,,,,,,1,1,-1,7,1,Lažja
1602,10.1.2015,11:00,TRUE,,TRUE,2003,Slovenija,Alpsko,,,,,TRUE,TRUE,,5,1,2,3,2,Lažja
1603,10.1.2015,09:30,TRUE,,TRUE,1988,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,1,3,1,Lažja
1604,10.1.2015,12:00,TRUE,,TRUE,1962,Slovenija,Alpsko,,,,,TRUE,TRUE,,5,3,2,3,1,Lažja
1605,10.1.2015,14:30,TRUE,,TRUE,1973,Slovenija,Alpsko,1,,,,TRUE,,,5,3,2,3,1,Lažja
1606,10.1.2015,15:30,TRUE,,TRUE,2007,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,2,3,1,Lažja
1607,12.1.2015,11:00,TRUE,,TRUE,1998,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,2,-1,3,1,Lažja
1608,19.1.2015,11:30,TRUE,,TRUE,1985,Slovenija,Deskanje,10,,,,TRUE,TRUE,,3,2,2,2,1,Lažja
1609,19.1.2015,12:30,TRUE,TRUE,TRUE,1998,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,1,7,1,Lažja
1610,20.1.2015,10:00,TRUE,,TRUE,2000,Slovenija,Alpsko,1,,,,,,,1,2,2,7,1,Lažja
1611,20.1.2015,12:30,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,TRUE,,3,2,2,4,1,Lažja
1612,22.1.2015,,TRUE,,TRUE,2010,Hrvaška,Alpsko,1,,,,TRUE,,,5,1,2,4,1,Lažja
1613,15.2.2015,15:00,TRUE,TRUE,TRUE,1972,Slovenija,Deskanje,2,,,,TRUE,,,2,2,1,7,1,Lažja
1614,15.2.2015,20:00,TRUE,,TRUE,1992,Slovenija,Deskanje,2,,,,TRUE,TRUE,,1,2,-2,7,1,Lažja
1615,16.2.2015,14:00,TRUE,TRUE,TRUE,2001,Slovenija,Deskanje,2,,,,TRUE,TRUE,,2,2,1,7,1,Lažja
1616,16.2.2015,15:30,TRUE,TRUE,TRUE,1971,Slovenija,Alpsko,25,1971,Slovenija,Alpsko,TRUE,TRUE,,2,2,1,7,1,Lažja
1617,17.2.2015,10:00,TRUE,TRUE,,1978,Slovenija,Deskanje,2,,,,TRUE,,,2,2,-4,7,1,Lažja
1618,17.2.2015,10:30,TRUE,TRUE,TRUE,2007,Slovenija,Deskanje,2,,,,TRUE,TRUE,,2,2,-4,7,2,Lažja
1619,17.2.2015,11:30,TRUE,TRUE,TRUE,1947,Slovenija,Alpsko,2,,,,TRUE,,,2,2,-3,7,2,Lažja
1620,17.1.2015,13:30,TRUE,TRUE,,1961,Slovenija,Alpsko,2,,,,TRUE,,,2,2,-2,7,2,Lažja
1621,17.2.2015,15:00,TRUE,TRUE,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,,,1,1,0,3,1,Lažja
